"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-8","small nucleolar RNA, C/D box 115-8"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-9","small nucleolar RNA, C/D box 115-9"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-10","small nucleolar RNA, C/D box 115-10"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-11","small nucleolar RNA, C/D box 115-11"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-12","small nucleolar RNA, C/D box 115-12"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-13","small nucleolar RNA, C/D box 115-13"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-14","small nucleolar RNA, C/D box 115-14"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-16","small nucleolar RNA, C/D box 115-16"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-22","small nucleolar RNA, C/D box 115-22"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-26","small nucleolar RNA, C/D box 115-26"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-29","small nucleolar RNA, C/D box 115-29"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-36","small nucleolar RNA, C/D box 115-36"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-38","small nucleolar RNA, C/D box 115-38"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-39","small nucleolar RNA, C/D box 115-39"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-40","small nucleolar RNA, C/D box 115-40"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-41","small nucleolar RNA, C/D box 115-41"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-43","small nucleolar RNA, C/D box 115-43"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-44","small nucleolar RNA, C/D box 115-44"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNORD115-24","small nucleolar RNA, C/D box 115-24"
"7982090",-0.458464444444445,2.39286288888889,-4.26825493429913,4.82377705925946e-05,0.000440549256323193,1.60262706897129,"SNHG14","small nucleolar RNA host gene 14"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-1","small nucleolar RNA, C/D box 115-1"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-5","small nucleolar RNA, C/D box 115-5"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-9","small nucleolar RNA, C/D box 115-9"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-11","small nucleolar RNA, C/D box 115-11"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-12","small nucleolar RNA, C/D box 115-12"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-22","small nucleolar RNA, C/D box 115-22"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-26","small nucleolar RNA, C/D box 115-26"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-29","small nucleolar RNA, C/D box 115-29"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-36","small nucleolar RNA, C/D box 115-36"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-43","small nucleolar RNA, C/D box 115-43"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNHG14","small nucleolar RNA host gene 14"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-3","small nucleolar RNA, C/D box 115-3"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-13","small nucleolar RNA, C/D box 115-13"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-16","small nucleolar RNA, C/D box 115-16"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-17","small nucleolar RNA, C/D box 115-17"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-18","small nucleolar RNA, C/D box 115-18"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-19","small nucleolar RNA, C/D box 115-19"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-20","small nucleolar RNA, C/D box 115-20"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-25","small nucleolar RNA, C/D box 115-25"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-39","small nucleolar RNA, C/D box 115-39"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-40","small nucleolar RNA, C/D box 115-40"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-41","small nucleolar RNA, C/D box 115-41"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-44","small nucleolar RNA, C/D box 115-44"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-4","small nucleolar RNA, C/D box 115-4"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-6","small nucleolar RNA, C/D box 115-6"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-7","small nucleolar RNA, C/D box 115-7"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-8","small nucleolar RNA, C/D box 115-8"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-10","small nucleolar RNA, C/D box 115-10"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-14","small nucleolar RNA, C/D box 115-14"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-15","small nucleolar RNA, C/D box 115-15"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-21","small nucleolar RNA, C/D box 115-21"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-30","small nucleolar RNA, C/D box 115-30"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-34","small nucleolar RNA, C/D box 115-34"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-38","small nucleolar RNA, C/D box 115-38"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-42","small nucleolar RNA, C/D box 115-42"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-24","small nucleolar RNA, C/D box 115-24"
"7982092",-0.538484888888889,2.551734,-4.39382829945276,3.0074560824916e-05,0.000299593684076777,2.04922195963306,"SNORD115-31","small nucleolar RNA, C/D box 115-31"
"7982094",-0.270750444444445,2.19110988888889,-3.70318963165296,0.000364845134272328,0.00225684897821038,-0.296375296291395,"SNORD115-44","small nucleolar RNA, C/D box 115-44"
"7982098",-0.455261777777777,4.67740377777778,-3.45482676602952,0.000838352445364052,0.00439324682251131,-1.06890412477957,"SNORD109B","small nucleolar RNA, C/D box 109B"
"7982098",-0.455261777777777,4.67740377777778,-3.45482676602952,0.000838352445364052,0.00439324682251131,-1.06890412477957,"SNORD109A","small nucleolar RNA, C/D box 109A"
"7982102",-0.113031777777777,3.72664722222222,-2.4469088368494,0.0163303384619921,0.0446609076410808,-3.75637100287032,"GABRA5","gamma-aminobutyric acid type A receptor subunit alpha5"
"7982117",-0.216347555555556,2.78986466666667,-3.2914775461737,0.00141959279981916,0.00664972002887867,-1.55463358348172,"GABRG3","gamma-aminobutyric acid type A receptor subunit gamma3"
"7982129",-0.147950444444447,10.1125147777778,-2.51600243163017,0.0136228480106996,0.0388345097087907,-3.59694379750195,"RPL41","ribosomal protein L41"
"7982131",-0.168707333333333,4.57578166666667,-3.17321663330112,0.00205682592157801,0.0088943240757992,-1.89476874032012,"GOLGA8CP","golgin A8 family member C, pseudogene"
"7982131",-0.168707333333333,4.57578166666667,-3.17321663330112,0.00205682592157801,0.0088943240757992,-1.89476874032012,"GOLGA8EP","golgin A8 family member E, pseudogene"
"7982131",-0.168707333333333,4.57578166666667,-3.17321663330112,0.00205682592157801,0.0088943240757992,-1.89476874032012,"GOLGA8F","golgin A8 family member F"
"7982131",-0.168707333333333,4.57578166666667,-3.17321663330112,0.00205682592157801,0.0088943240757992,-1.89476874032012,"GOLGA8G","golgin A8 family member G"
"7982131",-0.168707333333333,4.57578166666667,-3.17321663330112,0.00205682592157801,0.0088943240757992,-1.89476874032012,"GOLGA8DP","golgin A8 family member D, pseudogene"
"7982131",-0.168707333333333,4.57578166666667,-3.17321663330112,0.00205682592157801,0.0088943240757992,-1.89476874032012,"GOLGA8S","golgin A8 family member S"
"7982131",-0.168707333333333,4.57578166666667,-3.17321663330112,0.00205682592157801,0.0088943240757992,-1.89476874032012,"GOLGA8N","golgin A8 family member N"
"7982185",-0.144536666666665,6.28375588888889,-2.66230597316187,0.00917663437767932,0.0286121889890079,-3.24672863423377,"LOC100289656","Dexi homolog (mouse) pseudogene"
"7982185",-0.144536666666665,6.28375588888889,-2.66230597316187,0.00917663437767932,0.0286121889890079,-3.24672863423377,"DEXI","Dexi homolog"
"7982187",0.324521555555556,3.83673788888889,3.60579894254262,0.000507804795634491,0.00295859064483796,-0.604079738699927,"APBA2","amyloid beta precursor protein binding family A member 2"
"7982206",-0.185802666666667,5.02585266666667,-3.47648432174121,0.000780838100369204,0.00415182744393348,-1.00314841494128,"GOLGA8J","golgin A8 family member J"
"7982206",-0.185802666666667,5.02585266666667,-3.47648432174121,0.000780838100369204,0.00415182744393348,-1.00314841494128,"GOLGA8IP","golgin A8 family member I, pseudogene"
"7982206",-0.185802666666667,5.02585266666667,-3.47648432174121,0.000780838100369204,0.00415182744393348,-1.00314841494128,"GOLGA8CP","golgin A8 family member C, pseudogene"
"7982206",-0.185802666666667,5.02585266666667,-3.47648432174121,0.000780838100369204,0.00415182744393348,-1.00314841494128,"GOLGA8EP","golgin A8 family member E, pseudogene"
"7982206",-0.185802666666667,5.02585266666667,-3.47648432174121,0.000780838100369204,0.00415182744393348,-1.00314841494128,"GOLGA8S","golgin A8 family member S"
"7982206",-0.185802666666667,5.02585266666667,-3.47648432174121,0.000780838100369204,0.00415182744393348,-1.00314841494128,"GOLGA8H","golgin A8 family member H"
"7982206",-0.185802666666667,5.02585266666667,-3.47648432174121,0.000780838100369204,0.00415182744393348,-1.00314841494128,"GOLGA8M","golgin A8 family member M"
"7982206",-0.185802666666667,5.02585266666667,-3.47648432174121,0.000780838100369204,0.00415182744393348,-1.00314841494128,"GOLGA8K","golgin A8 family member K"
"7982206",-0.185802666666667,5.02585266666667,-3.47648432174121,0.000780838100369204,0.00415182744393348,-1.00314841494128,"GOLGA8T","golgin A8 family member T"
"7982206",-0.185802666666667,5.02585266666667,-3.47648432174121,0.000780838100369204,0.00415182744393348,-1.00314841494128,"GOLGA8O","golgin A8 family member O"
"7982206",-0.185802666666667,5.02585266666667,-3.47648432174121,0.000780838100369204,0.00415182744393348,-1.00314841494128,"GOLGA8R","golgin A8 family member R"
"7982206",-0.185802666666667,5.02585266666667,-3.47648432174121,0.000780838100369204,0.00415182744393348,-1.00314841494128,"GOLGA8N","golgin A8 family member N"
"7982206",-0.185802666666667,5.02585266666667,-3.47648432174121,0.000780838100369204,0.00415182744393348,-1.00314841494128,"GOLGA8DP","golgin A8 family member D, pseudogene"
"7982254",-0.156428888888889,3.53996,-2.84509375719662,0.00548471792048802,0.0191322283284882,-2.78561061534289,NA,NA
"7982256",-0.190078888888887,6.22513677777778,-2.44354907976578,0.0164734795181283,0.0449515428477652,-3.76402456540149,"GOLGA8J","golgin A8 family member J"
"7982256",-0.190078888888887,6.22513677777778,-2.44354907976578,0.0164734795181283,0.0449515428477652,-3.76402456540149,"GOLGA8IP","golgin A8 family member I, pseudogene"
"7982256",-0.190078888888887,6.22513677777778,-2.44354907976578,0.0164734795181283,0.0449515428477652,-3.76402456540149,"GOLGA8CP","golgin A8 family member C, pseudogene"
"7982256",-0.190078888888887,6.22513677777778,-2.44354907976578,0.0164734795181283,0.0449515428477652,-3.76402456540149,"GOLGA8EP","golgin A8 family member E, pseudogene"
"7982256",-0.190078888888887,6.22513677777778,-2.44354907976578,0.0164734795181283,0.0449515428477652,-3.76402456540149,"GOLGA8O","golgin A8 family member O"
"7982256",-0.190078888888887,6.22513677777778,-2.44354907976578,0.0164734795181283,0.0449515428477652,-3.76402456540149,"GOLGA8N","golgin A8 family member N"
"7982256",-0.190078888888887,6.22513677777778,-2.44354907976578,0.0164734795181283,0.0449515428477652,-3.76402456540149,"GOLGA8R","golgin A8 family member R"
"7982269",0.303596000000002,5.017042,3.46819285663533,0.000802402816000869,0.00424570507608671,-1.02835959182118,NA,NA
"7982284",-0.406409777777778,6.11669733333333,-4.24077732268375,5.34351696239351e-05,0.000479521265736208,1.50603851390539,"GOLGA8CP","golgin A8 family member C, pseudogene"
"7982284",-0.406409777777778,6.11669733333333,-4.24077732268375,5.34351696239351e-05,0.000479521265736208,1.50603851390539,"GOLGA8S","golgin A8 family member S"
"7982284",-0.406409777777778,6.11669733333333,-4.24077732268375,5.34351696239351e-05,0.000479521265736208,1.50603851390539,"GOLGA8O","golgin A8 family member O"
"7982284",-0.406409777777778,6.11669733333333,-4.24077732268375,5.34351696239351e-05,0.000479521265736208,1.50603851390539,"GOLGA8M","golgin A8 family member M"
"7982284",-0.406409777777778,6.11669733333333,-4.24077732268375,5.34351696239351e-05,0.000479521265736208,1.50603851390539,"GOLGA8R","golgin A8 family member R"
"7982284",-0.406409777777778,6.11669733333333,-4.24077732268375,5.34351696239351e-05,0.000479521265736208,1.50603851390539,"GOLGA8H","golgin A8 family member H"
"7982284",-0.406409777777778,6.11669733333333,-4.24077732268375,5.34351696239351e-05,0.000479521265736208,1.50603851390539,"GOLGA8N","golgin A8 family member N"
"7982284",-0.406409777777778,6.11669733333333,-4.24077732268375,5.34351696239351e-05,0.000479521265736208,1.50603851390539,"GOLGA8T","golgin A8 family member T"
"7982287",0.46240888888889,4.62524688888889,5.39966656570607,5.28873243340006e-07,1.18265233632708e-05,5.90013946575273,"ARHGAP11B","Rho GTPase activating protein 11B"
"7982290",0.922801111111111,5.28017388888889,5.6004239490707,2.25164050273798e-07,5.93089504320646e-06,6.71911144339553,NA,NA
"7982299",-0.157067777777777,3.95496077777778,-2.75904455736162,0.00700866988260543,0.0232807836659689,-3.00590124322477,NA,NA
"7982337",0.119135333333334,2.670219,2.88253855449483,0.00492186838386121,0.017565758236332,-2.68798808913109,NA,NA
